fold,rmse,mae,r2
0,49.2700276584972,26.291615296918508,-0.021414617633510158
1,63.41563896319673,31.94341777402159,-0.4082301811021958
2,79.82413993172219,48.88888737019081,-0.5364008270029874
3,41.731592807936096,22.472518853117222,0.2364593732531617
4,59.42970323766649,37.613426067677274,-0.015261309456785721
