fold,rmse,mae,r2
0,53.17160890409611,34.03002502339386,0.16090127117180075
1,58.850839105672826,35.09295772989973,-0.39312516200154035
2,43.903710899181384,27.146343233719843,0.20111295229054205
3,72.74205401767146,44.381113808316954,-0.5582656180585328
4,65.39276212751444,43.027872265393896,-0.21397463967554953
