fold,rmse,mae,r2
0,33.404050469241554,13.794505243716033,0.6467893228444919
1,32.85961786432622,17.35093134099787,0.6677391234615705
2,31.27654837674684,12.34368202903054,0.660027229199445
3,18.39988977687473,6.153414986350319,0.894999617577259
4,17.66969515525988,9.43653592196378,0.8914912874757079
