fold,rmse,mae,r2
0,39.08857526269046,21.761329650878906,0.5163454884251899
1,30.549115953758367,20.519516684792258,0.7128217906893488
2,33.559277671182734,18.44888687133789,0.608590190558373
3,30.51072745461002,21.751054243607953,0.7112875162325993
4,24.54677081998586,19.317489624023438,0.7905910533077953
