fold,rmse,mae,r2
0,20.86581936151585,14.40488510314811,0.8621818399317723
1,16.48192088661424,12.060275585196912,0.9164070138305006
2,33.325107129232464,20.3683312545263,0.6140335058991464
3,29.545371581905563,17.480297445053708,0.729268150192089
4,41.021864800189064,19.309744583234522,0.41515969555984655
