fold,rmse,mae,r2
0,33.57376243337931,21.299657143828554,0.6793436111729546
1,23.518894974008415,15.286219914465057,0.8297888465458908
2,31.352166541101433,20.767617209347637,0.6583813190333865
3,33.091917843329036,21.06343131123268,0.6194161356488217
4,31.547778111688594,19.593410305378804,0.6541051850933339
