fold,accuracy,f1_macro,f1_weighted
0,0.8260869565217391,0.7123152709359606,0.8321696294709788
1,0.8636363636363636,0.7114695340501792,0.8492179863147605
2,0.8636363636363636,0.7114695340501792,0.8492179863147605
3,0.7727272727272727,0.5523809523809523,0.6935064935064935
4,0.8181818181818182,0.7344086021505376,0.8158357771260998
