fold,rmse,mae,r2
0,69.9996852356407,51.0731979375145,-0.5296172064749403
1,53.482581163504655,37.75948798387156,-0.0016260714734084303
2,49.783351084476685,35.24756476557248,0.22841179519287136
3,47.187014758809795,31.960531267317723,-0.023054013986438582
4,59.43330174282884,41.40918967401974,-0.007276780766965807
