fold,accuracy,f1_macro,f1_weighted
0,0.7391304347826086,0.43636363636363634,0.6798418972332015
1,0.7272727272727273,0.4236111111111111,0.6846590909090909
2,0.7727272727272727,0.6559934318555009,0.7833631885356024
3,0.8636363636363636,0.7059139784946237,0.8348240469208211
4,0.8181818181818182,0.611111111111111,0.8181818181818182
