fold,rmse,mae,r2
0,49.2354942491089,27.480795619295957,0.28053435047906616
1,53.68330910312079,30.316774888472125,-0.1592133505363693
2,37.547406261618264,20.215622712232918,0.4156906933179456
3,47.95665083944717,29.120379014448687,0.3227202990456225
4,58.72721988510302,37.08990422976555,0.020895301747172024
