fold,rmse,mae,r2
0,61.78468672172755,35.21597767655224,-0.031445162318870734
1,49.884495120471186,32.03096570206779,0.047123769494778145
2,44.758945847767635,20.990225705233488,-0.038269904921407916
3,34.99992016541901,24.62403113467575,0.6739292643068517
4,50.998844425758605,28.41362769492113,0.08554650167631794
