fold,rmse,mae,r2
0,75.3097905677442,48.01778123029295,-0.5324535696626889
1,55.33288454325902,38.53132609378435,-0.17238958904417623
2,36.59789529256214,22.531631535340964,0.3058348807510688
3,51.64966566831249,36.57258918985757,0.2899110651610093
4,57.77196269485802,37.99278593845648,-0.1734786667553394
