fold,accuracy,f1_macro,f1_weighted
0,0.7391304347826086,0.484593837535014,0.649981731823164
1,0.8181818181818182,0.6225806451612903,0.8052785923753665
2,0.7727272727272727,0.5111111111111111,0.7454545454545454
3,0.8181818181818182,0.6666666666666666,0.8
4,0.7727272727272727,0.5410714285714285,0.7456980519480519
