fold,rmse,mae,r2
0,62.097638068627255,43.0440328846807,-0.04952111513928026
1,68.51532077173509,36.85892223221619,-0.8424461322717842
2,51.74253917889437,24.490213705750993,-0.023711278537677405
3,53.31343948683778,27.867349104447797,-0.04629411999830357
4,36.19865693799934,20.358798008122125,0.5895084217285043
