fold,rmse,mae,r2
0,61.46688678266972,44.5145492308368,-0.028308560934511284
1,51.4325569826917,36.45524003389202,-0.03823494044100584
2,48.68630425387207,27.952207895932926,0.09365064239957399
3,57.165173312456865,38.55520657925211,-0.20293851556729114
4,47.42268843008031,31.325328306469824,0.295482673538944
