fold,rmse,mae,r2
0,65.08684197096483,48.69536955460258,-0.1529949813304099
1,52.64750869304796,31.99638658213629,-0.0878651355942226
2,72.14684943058288,34.86091107402603,-0.9902918064181989
3,53.23511648563181,28.04812968860973,-0.04322214787740153
4,57.32193649995425,33.08542951946357,-0.029345200866896626
