fold,rmse,mae,r2
0,68.38612468508609,49.15046384212123,-0.4599116476520595
1,47.6376656110233,33.13253562637181,0.20533909833688246
2,45.028000334050006,29.094164928436008,0.36877724393732947
3,58.835018620015056,41.93382932614117,-0.5904695109708511
4,54.04972520630446,36.285803488462626,0.1669403715381178
