fold,rmse,mae,r2
0,39.432807100879074,23.61525041902845,0.5576609715251539
1,34.576456651557415,22.88191647400888,0.6321123913985687
2,26.00729409817575,17.763372365789863,0.7649302019089217
3,23.541397229956956,18.302362544125764,0.8073934874535454
4,25.36330345324459,16.689262272612407,0.7764276292238464
