fold,accuracy,f1_macro,f1_weighted
0,0.8260869565217391,0.6559139784946236,0.790556334735858
1,0.7727272727272727,0.6010752688172043,0.7612903225806452
2,0.8181818181818182,0.6458333333333334,0.7907196969696971
3,0.9090909090909091,0.8055555555555555,0.9053030303030304
4,0.8181818181818182,0.6666666666666666,0.8121212121212121
