fold,accuracy,f1_macro,f1_weighted
0,0.9565217391304348,0.6565656565656566,0.9354413702239789
1,0.9090909090909091,0.8705882352941177,0.9026737967914439
2,0.9090909090909091,0.6458333333333334,0.9517045454545454
3,0.9545454545454546,0.9393939393939394,0.9559228650137741
4,0.9545454545454546,0.9301587301587302,0.9526695526695526
