fold,accuracy,f1_macro,f1_weighted
0,0.8260869565217391,0.6797235023041474,0.8143658585453817
1,0.6818181818181818,0.3661616161616162,0.6239669421487604
2,0.8636363636363636,0.731547619047619,0.8288149350649351
3,0.8636363636363636,0.735279057859703,0.8546292417260158
4,0.7272727272727273,0.558109833971903,0.7375478927203065
