fold,accuracy,f1_macro,f1_weighted
0,0.7391304347826086,0.7239858906525574,0.7518978605935126
1,0.8181818181818182,0.6585858585858585,0.7834710743801652
2,0.8636363636363636,0.6888888888888888,0.8575757575757575
3,0.7727272727272727,0.5347222222222222,0.7452651515151516
4,0.7272727272727273,0.4492234169653524,0.6966438579341805
