fold,rmse,mae,r2
0,34.88557442222921,25.64913575545601,0.6537963613556881
1,25.997319575951607,21.784197720614348,0.7920249032561418
2,34.69783745290123,22.62991020896218,0.5815810811326327
3,40.91266543028018,25.45849470658736,0.41826921729717625
4,38.889666430050255,26.744796059348367,0.4743763075600016
