fold,rmse,mae,r2
0,52.92969504926696,34.38919220020981,0.12544048398222207
1,42.19151390577492,23.09863017636534,0.37665121066628204
2,52.49656971253821,29.797501580314133,0.14201602133305546
3,34.183088786615784,17.4905903230365,0.46312131288266833
4,57.01113329884014,34.75676408142386,0.0731521300932324
