fold,rmse,mae,r2
0,64.38680173841642,37.69232529400227,-0.29414903296950734
1,46.50995838996022,26.26659788599336,0.24251715012926223
2,45.95982143935576,25.925641769745063,0.34238154678535504
3,37.65758639512187,21.748464551774074,0.3484338408275981
4,58.466058031494335,38.04546799988089,0.02524216586119754
