fold,rmse,mae,r2
0,51.367814808002585,34.315937142474475,0.2168667884933193
1,40.92120738527143,25.285100574173157,0.3264316134529277
2,43.00040947870709,27.045619118344312,0.2336483396316138
3,69.50264175234533,42.50419638531457,-0.42256786039022964
4,69.34697440806228,46.53595634810649,-0.3652283109536132
