fold,rmse,mae,r2
0,17.384958480229653,10.143989477569203,0.9043284353583395
1,19.02799659356689,11.859070676737804,0.8885858582098899
2,33.90881902427364,19.02775556962045,0.6003941609543488
3,31.959776088605985,20.441120558788757,0.6832126040546733
4,40.9094473575026,21.710557960603964,0.418360728243769
