fold,accuracy,f1_macro,f1_weighted
0,0.9130434782608695,0.6167557932263814,0.8918856079981399
1,0.9090909090909091,0.6155303030303031,0.9297520661157024
2,0.9090909090909091,0.8705882352941177,0.9090909090909091
3,1.0,1.0,1.0
4,0.9090909090909091,0.8854166666666667,0.9138257575757577
