fold,rmse,mae,r2
0,71.5948897638806,50.383909491527525,-0.6001276707113161
1,50.52852984512694,34.51925030789825,0.10596560473037842
2,53.66626226840955,30.17059600729314,0.10335604827654354
3,53.213480965913895,36.95835428223158,-0.30105871541040785
4,57.378222466714,37.59096786686661,0.06117793606162758
