fold,accuracy,f1_macro,f1_weighted
0,0.6956521739130435,0.5758661887694146,0.6822502727131059
1,0.8181818181818182,0.6458333333333334,0.7982954545454546
2,0.7272727272727273,0.5811571940604199,0.7103756458595168
3,0.7272727272727273,0.39826839826839827,0.6717827626918536
4,0.7727272727272727,0.5410714285714285,0.7456980519480519
