fold,rmse,mae,r2
0,37.02434461601289,29.49481333605605,0.4232186410552866
1,65.8478604842111,41.25772073866559,-0.5183232399661217
2,61.01016059508848,45.60798138652603,0.10248777505835605
3,49.84695175000792,37.09128875890113,-0.08938010248429218
4,60.73237124110821,43.39173701682944,-0.06025709893178921
