fold,rmse,mae,r2
0,65.1250108136828,45.626283793589835,-0.32399456653479297
1,49.6560111000152,32.37070476744713,0.13657511499126151
2,43.216735944630045,26.556454628821566,0.41853811615068215
3,55.598286128889306,37.37218127037554,-0.42028783147654125
4,51.53171176966577,33.42756167223931,0.2427518069199679
