fold,rmse,mae,r2
0,58.76647224232075,44.70708213424162,0.0668667024046189
1,57.750405858560555,41.73639581958821,-0.27707208767124314
2,46.310486009485516,31.103566256436434,-0.11149942968152637
3,64.68412042049894,44.90216591417238,-0.11371243771765349
4,45.44274721780842,30.93291278870519,0.2739440119361327
