fold,accuracy,f1_macro,f1_weighted
0,0.8260869565217391,0.7013888888888888,0.8070652173913043
1,0.5909090909090909,0.2708333333333333,0.5539772727272727
2,0.8181818181818182,0.6808080808080809,0.7895316804407714
3,0.7727272727272727,0.5347222222222222,0.7452651515151516
4,0.8181818181818182,0.7137736815156169,0.8106409719312946
