fold,accuracy,f1_macro,f1_weighted
0,0.7391304347826086,0.647656940760389,0.7387267904509283
1,0.7727272727272727,0.5163398692810457,0.6925133689839572
2,0.7727272727272727,0.5289298515104967,0.7572266443234185
3,0.6818181818181818,0.39631336405529954,0.6547968160871387
4,0.7727272727272727,0.6010752688172043,0.7612903225806452
