fold,rmse,mae,r2
0,19.46773624829123,11.000023883322012,0.8800317100370075
1,6.746477209603545,3.1378118341619317,0.9859941876131599
2,26.682699195852358,13.3938120061701,0.7525622162180114
3,41.03194056362878,23.236620816317473,0.4778388550984328
4,46.507347238599316,26.27176215431907,0.24829120229845547
