fold,rmse,mae,r2
0,52.847684080597254,39.26061162483689,0.17109381515630295
1,45.10934793241428,32.81575885698985,0.1815014469716677
2,41.7269025679997,26.62374989007827,0.27836894305597093
3,62.486019370816095,43.877531571821734,-0.1498364890819961
4,61.849540657350445,43.802632556736434,-0.08598345186349277
