fold,accuracy,f1_macro,f1_weighted
0,0.6956521739130435,0.5333333333333333,0.6956521739130435
1,0.8181818181818182,0.6458333333333334,0.7982954545454546
2,0.6818181818181818,0.446236559139785,0.6400293255131966
3,0.7272727272727273,0.41414141414141414,0.6652892561983471
4,0.7727272727272727,0.5410714285714285,0.7456980519480519
