fold,rmse,mae,r2
0,58.92674416286688,43.157337486759445,0.06176995256100659
1,57.97973767324835,42.21406388821392,-0.2872349520669404
2,44.846304418098974,31.448080929842863,-0.042326760447750855
3,63.70525284641407,44.70354295052714,-0.08025977151557595
4,44.8798206781459,30.84372863454148,0.29182077791903605
