fold,accuracy,f1_macro,f1_weighted
0,0.8695652173913043,0.7630568356374807,0.8531857343217792
1,0.7272727272727273,0.4398148148148148,0.67739898989899
2,0.8181818181818182,0.6458333333333334,0.7907196969696971
3,0.7727272727272727,0.4791666666666667,0.7301136363636364
4,0.7727272727272727,0.6559934318555009,0.7801164352888491
