fold,rmse,mae,r2
0,52.00999444034719,37.29111427588563,0.1971635637359901
1,38.72731103855578,28.74909320757579,0.3967191988312301
2,43.65065409750232,29.85518341169581,0.2102958286640757
3,63.06313769613399,44.66502796519887,-0.17117425931140118
4,67.53412493442168,46.32468774916364,-0.29478245023835026
