fold,rmse,mae,r2
0,70.44199368050593,48.01057947795244,-0.35053018430484495
1,50.50891080503699,35.25512883228211,-0.0012797088461096173
2,47.64253241782884,27.961667043319007,0.1320959998684037
3,56.94079906481423,32.896006653123784,-0.1935139407335642
4,50.688897947599045,33.5277272602274,0.195094240689757
