fold,rmse,mae,r2
0,50.36840084417756,35.6140466436251,0.24704367654438097
1,39.104052368530105,28.920189662542942,0.3849246122651949
2,43.51342284138541,30.401919695431605,0.21525345162031717
3,64.94510069902519,44.028507232666016,-0.24211886361368107
4,64.39119494828432,45.31723140317198,-0.17707251715182437
