fold,accuracy,f1_macro,f1_weighted
0,0.782608695652174,0.8100664767331435,0.7956150130063173
1,0.8181818181818182,0.6585858585858585,0.7834710743801652
2,0.7272727272727273,0.45517241379310347,0.7310344827586207
3,0.7727272727272727,0.4791666666666667,0.7301136363636364
4,0.8181818181818182,0.7137736815156169,0.8106409719312946
