fold,rmse,mae,r2
0,56.015673261996184,31.981425210201188,0.06873650291707167
1,47.60454636938335,26.72503662109375,0.08844751467017009
2,46.54378509690389,26.407308475505292,0.10214476838507047
3,73.26080555115333,40.995478196577594,-0.5805700477766544
4,71.29374893221566,44.988199545594746,-0.44295622200877127
