fold,rmse,mae,r2
0,46.774374789590645,29.609953838845957,0.3776196770620194
1,37.02651670655862,24.64565831964666,0.5781287748465254
2,32.09626189680247,25.6337907964533,0.6419733072221847
3,28.619678693278864,21.928848266601562,0.7153337344057649
4,33.95055448362797,22.34992252696644,0.5994098744277323
