fold,rmse,mae,r2
0,28.625627119434384,23.593954335088316,0.76689591150392
1,30.080220129787534,15.14461933482777,0.7215698831943933
2,25.170634994902958,11.188839999112217,0.7798113947850338
3,37.73115870643602,14.916166825727982,0.5052261005946641
4,20.682184997359414,8.996058030561967,0.851338218267277
