fold,rmse,mae,r2
0,91.46227548725166,56.720064768724896,-1.6114071564772248
1,49.09111546298785,32.42058458155309,0.15610832367770044
2,50.34713357596205,35.232268524265386,0.21083679944278577
3,51.439642605955676,33.08322560826945,-0.2157644574348021
4,52.691521979351165,32.55479984477171,0.20828186281839478
