fold,rmse,mae,r2
0,61.81268648895579,40.7881873094362,-0.19274011072066943
1,36.20673587695426,20.936713963763246,0.5409503608736478
2,56.15822082529133,33.43914683843736,0.018152572997803818
3,42.49927175318877,20.547124136513062,0.17011763827533544
4,57.22960883806402,34.966144491358165,0.06603486825696714
