fold,rmse,mae,r2
0,73.14664759373161,49.81117363640874,-0.6702421499172078
1,50.802489914706214,28.561889069761378,0.09624461277780416
2,52.55618819200977,37.69227492375021,0.14006615123377286
3,47.29035022328505,26.776018332713395,-0.02753971915843123
4,50.75606917603558,32.92649262676234,0.26537607377219685
